2.54035	2.83828	0.137489

2.06403	3.5654	0.237392

1.13026	2.85464	0.264947

3.42684	3.87033	0.186161

0.274386	0.168449	0.223868

2.24101	0.751675	0.0756183

1.48023	1.38662	0.18591

3.31704	1.15505	0.291729

0.843759	1.76743	0.227544

0.781201	0.825869	0.198933

1.07994	2.1168	0.0946596

2.97571	1.70337	0.266601

1.7642	0.532972	0.0588567

1.79409	3.87683	0.176932

1.01735	2.72041	0.228793

0.285245	2.66823	0.235772

2.11421	1.22345	0.194038

2.64781	0.659523	0.172048

0.635406	1.0534	0.166274

0.6005	2.45988	0.157251

0.941251	1.92032	0.139443

1.66411	2.90527	0.184704

1.87422	3.42148	0.175682

2.3466	3.24647	0.20242

3.37483	0.124663	0.0653043

2.71146	1.38503	0.16657

1.80292	1.38722	0.108264

3.79436	0.822823	0.13692

2.77151	3.49598	0.158622

3.19605	1.89527	0.199988

