1.740	2.572	0.150
2.807	0.420	0.150
1.488	2.406	0.150
1.801	0.381	0.150
1.301	3.724	0.150
2.653	3.198	0.150
0.588	3.548	0.150
1.315	1.417	0.150
0.241	1.348	0.150
0.056	3.136	0.150
2.868	2.867	0.150
2.934	0.710	0.150
3.683	3.121	0.150
3.101	2.290	0.150
1.334	1.029	0.150
0.565	2.035	0.150
3.847	3.730	0.150
0.843	2.186	0.150
1.103	1.824	0.150
1.117	0.796	0.150
1.935	1.303	0.150
0.182	2.821	0.150
3.932	2.757	0.150
3.973	1.469	0.150
3.323	3.888	0.150
1.384	3.235	0.150
0.321	0.066	0.150
0.511	1.630	0.150
1.814	2.281	0.150
2.564	1.901	0.150
3.077	0.133	0.150
2.443	1.239	0.150
3.256	3.288	0.150
3.602	2.681	0.150
2.174	2.190	0.150
2.398	3.565	0.150
0.932	1.039	0.150
1.227	2.972	0.150
0.831	1.647	0.150
3.366	0.928	0.150
1.660	1.641	0.150
3.210	2.733	0.150
2.068	1.692	0.150
1.768	3.062	0.150
2.096	0.819	0.150
3.738	1.123	0.150
1.705	3.729	0.150
2.480	2.370	0.150
3.805	1.751	0.150
0.675	1.255	0.150
3.228	1.776	0.150
1.053	3.385	0.150
3.546	2.342	0.150
0.121	2.343	0.150
3.531	1.881	0.150
2.877	1.614	0.150
0.288	0.365	0.150
1.084	0.490	0.150
3.441	3.599	0.150
0.259	3.425	0.150
2.063	3.559	0.150
0.683	2.456	0.150
3.537	0.671	0.150
2.385	0.547	0.150
0.851	0.027	0.150
3.811	0.444	0.150
3.941	0.048	0.150
1.051	2.613	0.150
