1.199	0.098	0.150
2.509	1.598	0.150
2.546	0.526	0.150
3.687	0.496	0.150
1.525	1.814	0.150
0.767	1.664	0.150
1.858	2.133	0.150
0.215	1.854	0.150
1.681	3.409	0.150
0.155	0.372	0.150
1.333	1.048	0.150
3.879	1.395	0.150
3.969	3.742	0.150
3.307	3.920	0.150
2.916	2.993	0.150
2.065	3.061	0.150
1.822	1.756	0.150
1.964	0.679	0.150
3.277	1.888	0.150
0.327	1.244	0.150
1.476	2.977	0.150
3.954	2.627	0.150
3.273	0.559	0.150
0.348	2.836	0.150
0.330	2.375	0.150
0.689	3.859	0.150
3.597	1.813	0.150
2.159	0.401	0.150
1.420	0.504	0.150
0.661	3.524	0.150
3.054	0.864	0.150
0.967	3.192	0.150
2.463	1.257	0.150
0.835	0.905	0.150
1.077	0.415	0.150
2.095	3.966	0.150
1.837	0.133	0.150
2.750	3.589	0.150
1.526	0.789	0.150
3.208	2.922	0.150
0.785	2.023	0.150
3.651	3.698	0.150
2.435	2.740	0.150
2.110	3.641	0.150
2.535	2.451	0.150
1.346	2.199	0.150
3.241	2.451	0.150
1.970	2.655	0.150
0.595	0.513	0.150
0.026	3.505	0.150
3.924	0.017	0.150
3.081	0.164	0.150
2.186	3.347	0.150
3.394	3.167	0.150
0.795	2.346	0.150
1.345	3.849	0.150
2.948	1.220	0.150
3.809	1.057	0.150
0.194	3.815	0.150
3.794	2.153	0.150
2.815	1.781	0.150
2.512	3.793	0.150
1.152	1.488	0.150
3.140	3.464	0.150
0.327	3.264	0.150
1.206	1.816	0.150
1.624	2.341	0.150
0.823	2.805	0.150
3.027	2.676	0.150
2.509	0.930	0.150
0.061	2.971	0.150
3.636	2.667	0.150
0.146	0.928	0.150
2.126	0.040	0.150
1.457	2.599	0.150
2.140	1.278	0.150
2.134	1.835	0.150
3.698	3.372	0.150
2.958	3.941	0.150
2.824	0.348	0.150
0.481	2.056	0.150
3.716	2.979	0.150
3.314	1.430	0.150
2.084	2.349	0.150
1.113	2.914	0.150
3.564	1.235	0.150
1.581	1.290	0.150
2.463	0.197	0.150
3.423	0.214	0.150
0.626	3.144	0.150
1.156	3.493	0.150
