1.09897	3.37124	0.154409

2.58656	0.724145	0.266489

3.63421	3.00442	0.20196

3.5339	0.760608	0.245315

3.47203	1.59702	0.211687

3.27151	0.1921	0.161538

2.56659	1.57215	0.195448

3.47785	0.521383	0.336292

1.5334	1.86686	0.270247

1.7243	2.0508	0.159952

3.44349	1.95417	0.101579

3.99326	2.68518	0.201776

3.65308	0.958496	0.0480234

0.681433	3.8294	0.237505

1.41077	1.2232	0.207982

2.02862	3.54243	0.244825

3.61153	0.477173	0.17259

3.51881	0.413671	0.19763

0.358263	3.41295	0.166

3.53111	2.8755	0.224823

3.26844	2.98041	0.148457

2.45718	1.24537	0.164172

0.3452	0.121116	0.214298

3.12409	2.44474	0.233103

2.66417	3.85257	0.0949757

1.90123	1.05581	0.205084

0.648448	0.0279983	0.164497

3.52893	0.986659	0.159159

3.42352	2.92511	0.147675

3.18363	3.50219	0.208362

