3.296	1.288	0.250
0.232	1.703	0.250
2.952	3.038	0.250
2.531	2.017	0.250
3.911	3.829	0.250
3.637	2.635	0.250
0.463	0.684	0.250
0.521	2.659	0.250
3.117	0.812	0.250
1.231	2.995	0.250
2.082	2.799	0.250
1.272	1.307	0.250
3.362	3.922	0.250
1.209	2.482	0.250
2.025	1.654	0.250
0.222	3.755	0.250
1.951	0.778	0.250
3.053	0.051	0.250
0.735	1.448	0.250
0.692	3.289	0.250
2.390	3.783	0.250
1.174	3.587	0.250
0.824	0.147	0.250
2.578	1.374	0.250
0.759	2.024	0.250
3.015	2.160	0.250
2.427	0.314	0.250
1.442	0.058	0.250
0.050	0.064	0.250
1.873	2.222	0.250
1.837	3.923	0.250
3.613	0.694	0.250
1.396	0.644	0.250
