3.480	1.203	0.225
0.730	1.603	0.225
1.823	3.401	0.225
0.785	3.948	0.225
0.230	0.677	0.225
0.297	1.920	0.225
1.471	0.783	0.225
2.499	3.130	0.225
3.073	3.682	0.225
2.899	2.222	0.225
0.545	3.512	0.225
3.512	3.275	0.225
2.322	2.691	0.225
2.312	3.845	0.225
0.968	2.496	0.225
1.274	3.717	0.225
3.869	0.100	0.225
3.951	2.088	0.225
3.875	3.608	0.225
0.156	2.795	0.225
2.035	0.159	0.225
2.940	0.000	0.225
1.701	2.353	0.225
3.041	2.876	0.225
0.835	2.042	0.225
0.903	0.863	0.225
3.982	0.625	0.225
0.479	0.002	0.225
2.376	2.085	0.225
0.037	3.916	0.225
3.904	2.564	0.225
2.683	1.245	0.225
0.219	1.471	0.225
1.677	1.377	0.225
2.798	0.713	0.225
3.098	1.473	0.225
0.868	3.150	0.225
1.054	0.144	0.225
3.236	0.354	0.225
1.700	2.880	0.225
2.321	0.966	0.225
