1.199	0.985	0.275
2.467	2.868	0.275
0.160	2.027	0.275
3.976	1.612	0.275
3.251	0.503	0.275
1.003	0.403	0.275
0.371	3.889	0.275
1.037	2.006	0.275
0.264	0.896	0.275
1.060	3.266	0.275
0.071	3.139	0.275
1.899	1.895	0.275
3.416	3.514	0.275
3.988	3.992	0.275
2.768	3.774	0.275
3.272	1.802	0.275
2.275	0.198	0.275
1.012	2.665	0.275
3.406	2.778	0.275
2.707	0.721	0.275
1.477	3.764	0.275
3.543	1.118	0.275
2.574	2.032	0.275
2.115	2.409	0.275
2.151	1.214	0.275
2.222	3.639	0.275
3.882	2.194	0.275
3.853	0.079	0.275
0.353	0.152	0.275
0.732	1.460	0.275
1.692	0.397	0.275
1.730	2.973	0.275
2.898	0.015	0.275
3.981	3.227	0.275
