0.255	2.229	0.167
2.978	0.807	0.252
1.929	0.276	0.126
0.296	0.548	0.161
3.751	2.243	0.211
3.953	1.360	0.149
3.557	0.030	0.215
1.453	3.795	0.108
0.093	3.413	0.124
3.583	1.857	0.171
3.624	3.641	0.176
2.575	1.572	0.248
2.716	3.753	0.241
0.551	2.655	0.193
0.467	1.733	0.219
1.222	1.310	0.180
1.259	1.723	0.166
1.003	2.498	0.158
1.705	1.203	0.219
3.140	1.515	0.177
0.725	3.458	0.295
3.626	2.752	0.194
1.634	3.414	0.259
2.042	0.890	0.224
2.765	0.171	0.166
1.017	0.482	0.234
0.947	0.920	0.175
0.253	3.881	0.186
2.111	3.642	0.229
0.955	2.132	0.119
2.920	3.403	0.163
2.449	3.390	0.160
0.142	0.063	0.291
1.849	2.772	0.197
3.207	3.802	0.169
1.889	1.645	0.217
0.790	3.899	0.134
0.485	1.350	0.141
1.160	3.106	0.144
3.007	0.428	0.125
2.847	2.946	0.156
2.404	2.084	0.135
1.343	2.122	0.206
