2.841	0.451	0.100
0.465	1.597	0.100
1.448	2.602	0.100
1.112	2.796	0.100
3.712	1.177	0.100
0.633	2.244	0.100
1.808	1.070	0.100
1.028	1.516	0.100
0.915	0.659	0.100
1.821	3.088	0.100
1.728	3.804	0.100
2.864	3.436	0.100
1.895	0.033	0.100
3.848	1.020	0.100
0.159	3.950	0.100
1.832	1.448	0.100
0.088	2.089	0.100
1.509	1.716	0.100
0.253	2.328	0.100
3.110	3.141	0.100
2.227	0.721	0.100
3.491	0.727	0.100
2.566	3.404	0.100
2.279	2.043	0.100
3.459	1.236	0.100
3.984	2.445	0.100
2.834	1.203	0.100
0.404	3.180	0.100
1.648	3.370	0.100
2.580	1.149	0.100
2.307	2.677	0.100
3.417	2.408	0.100
3.335	0.882	0.100
3.318	2.708	0.100
3.160	3.603	0.100
2.417	2.232	0.100
0.199	1.505	0.100
0.017	3.654	0.100
0.412	3.775	0.100
0.851	2.583	0.100
2.277	0.397	0.100
3.660	0.252	0.100
0.773	1.266	0.100
3.404	1.676	0.100
0.374	1.236	0.100
3.921	0.739	0.100
1.691	2.136	0.100
2.321	1.002	0.100
1.932	3.360	0.100
3.417	3.248	0.100
0.485	0.174	0.100
3.636	1.425	0.100
3.143	0.970	0.100
0.292	2.624	0.100
3.100	2.057	0.100
1.514	3.199	0.100
0.667	2.963	0.100
0.039	0.096	0.100
3.527	3.028	0.100
0.649	3.780	0.100
0.182	3.096	0.100
3.116	3.844	0.100
0.050	2.379	0.100
1.244	3.773	0.100
0.092	0.546	0.100
1.564	0.801	0.100
2.608	3.146	0.100
2.612	1.501	0.100
1.465	1.956	0.100
3.220	2.479	0.100
1.245	1.459	0.100
2.260	3.336	0.100
0.064	2.923	0.100
0.581	2.467	0.100
3.184	3.398	0.100
2.025	3.733	0.100
1.020	0.373	0.100
3.672	3.412	0.100
2.898	0.104	0.100
2.157	1.633	0.100
0.671	3.392	0.100
1.261	1.008	0.100
2.637	1.720	0.100
3.948	3.644	0.100
2.851	2.332	0.100
2.379	3.724	0.100
3.220	1.245	0.100
0.933	3.159	0.100
2.065	2.242	0.100
3.454	2.053	0.100
2.126	3.512	0.100
0.145	0.321	0.100
0.703	1.980	0.100
2.508	1.946	0.100
3.396	3.541	0.100
2.545	2.865	0.100
2.363	1.335	0.100
0.288	1.790	0.100
1.468	0.472	0.100
1.212	0.648	0.100
2.868	1.467	0.100
3.242	2.947	0.100
