3.608	2.571	0.200
3.682	0.984	0.200
1.025	2.202	0.200
0.393	3.347	0.200
0.240	1.796	0.200
1.177	0.074	0.200
3.742	3.271	0.200
1.990	2.155	0.200
2.591	2.696	0.200
0.826	1.184	0.200
3.590	1.587	0.200
2.299	0.242	0.200
1.950	1.272	0.200
2.318	1.540	0.200
1.101	3.651	0.200
0.527	3.938	0.200
1.478	1.380	0.200
0.698	1.823	0.200
2.971	2.245	0.200
1.424	0.972	0.200
1.230	3.246	0.200
1.655	3.133	0.200
2.960	1.593	0.200
0.552	0.663	0.200
1.880	0.319	0.200
3.027	0.888	0.200
2.152	3.417	0.200
1.421	0.474	0.200
0.104	0.685	0.200
3.321	0.467	0.200
3.759	3.695	0.200
1.834	2.620	0.200
0.455	2.578	0.200
3.114	3.427	0.200
0.966	2.730	0.200
2.755	0.294	0.200
0.046	1.100	0.200
3.805	0.085	0.200
2.743	3.130	0.200
