2.164	3.789	0.100
2.153	1.606	0.100
1.499	3.930	0.100
2.119	1.078	0.100
2.984	0.273	0.100
0.082	1.945	0.100
3.474	0.945	0.100
0.686	3.646	0.100
1.777	2.425	0.100
1.319	1.527	0.100
2.414	3.899	0.100
3.152	3.700	0.100
0.939	1.410	0.100
3.096	1.246	0.100
2.724	0.174	0.100
3.533	2.574	0.100
0.397	3.386	0.100
1.531	0.766	0.100
2.581	2.829	0.100
0.577	0.823	0.100
2.453	2.462	0.100
0.373	1.930	0.100
0.918	0.873	0.100
3.215	1.683	0.100
0.991	2.269	0.100
0.638	2.754	0.100
3.813	3.640	0.100
1.339	0.969	0.100
3.284	3.966	0.100
0.379	0.082	0.100
1.528	2.545	0.100
2.079	2.921	0.100
3.759	0.308	0.100
0.185	3.662	0.100
0.391	2.166	0.100
0.114	1.596	0.100
2.046	1.990	0.100
0.996	3.171	0.100
3.362	2.683	0.100
3.639	1.691	0.100
1.869	2.663	0.100
3.477	2.210	0.100
2.319	2.161	0.100
2.498	3.282	0.100
1.817	0.586	0.100
0.635	1.560	0.100
1.836	3.922	0.100
1.723	3.552	0.100
1.914	1.333	0.100
0.211	0.794	0.100
1.789	3.354	0.100
1.135	1.847	0.100
2.627	0.935	0.100
0.886	2.544	0.100
1.276	3.967	0.100
0.623	3.008	0.100
0.190	2.979	0.100
1.445	1.901	0.100
2.725	2.238	0.100
3.808	2.493	0.100
3.484	3.794	0.100
0.781	3.424	0.100
1.216	2.928	0.100
1.210	2.090	0.100
0.887	3.654	0.100
3.950	3.935	0.100
0.090	1.043	0.100
0.103	0.014	0.100
1.584	2.254	0.100
3.309	2.015	0.100
0.118	1.366	0.100
0.642	0.523	0.100
2.190	2.618	0.100
2.862	3.585	0.100
0.414	1.219	0.100
3.262	0.218	0.100
0.320	2.453	0.100
1.869	1.664	0.100
2.232	0.243	0.100
2.344	3.651	0.100
2.308	1.437	0.100
1.397	3.268	0.100
3.033	2.242	0.100
2.633	0.628	0.100
2.340	0.910	0.100
3.531	1.214	0.100
3.402	3.233	0.100
2.034	0.549	0.100
1.381	0.538	0.100
1.155	0.073	0.100
2.290	1.805	0.100
1.624	1.723	0.100
1.632	2.787	0.100
0.411	3.821	0.100
0.527	3.230	0.100
1.468	0.095	0.100
1.101	3.775	0.100
3.926	1.619	0.100
3.278	2.401	0.100
0.883	2.826	0.100
2.765	3.333	0.100
1.774	0.108	0.100
0.178	3.325	0.100
3.159	3.182	0.100
1.270	3.617	0.100
2.763	0.476	0.100
0.787	2.087	0.100
0.073	0.307	0.100
3.139	2.732	0.100
2.201	3.194	0.100
3.620	1.462	0.100
3.834	0.925	0.100
2.466	0.389	0.100
2.947	2.836	0.100
2.816	3.989	0.100
2.771	2.642	0.100
1.483	3.035	0.100
0.634	1.873	0.100
1.179	1.333	0.100
1.404	1.220	0.100
0.700	1.098	0.100
3.607	0.008	0.100
0.110	3.924	0.100
2.355	3.441	0.100
2.844	1.113	0.100
0.515	0.332	0.100
1.552	1.004	0.100
2.616	1.421	0.100
2.126	1.338	0.100
0.252	1.752	0.100
0.699	1.310	0.100
3.436	0.542	0.100
0.220	0.526	0.100
3.761	3.018	0.100
3.104	3.428	0.100
1.738	0.367	0.100
1.901	1.053	0.100
0.128	2.365	0.100
1.972	0.063	0.100
3.166	0.015	0.100
3.477	2.985	0.100
3.834	3.353	0.100
3.668	3.983	0.100
2.941	1.936	0.100
3.309	0.810	0.100
3.445	0.300	0.100
1.834	2.892	0.100
1.242	2.409	0.100
1.996	0.798	0.100
0.630	2.457	0.100
2.951	0.593	0.100
1.019	0.477	0.100
3.986	0.672	0.100
