0.400	0.310	0.150
1.518	2.808	0.150
3.963	3.368	0.150
2.681	1.604	0.150
1.252	0.210	0.150
1.646	3.474	0.150
0.743	1.643	0.150
1.809	3.820	0.150
0.101	2.484	0.150
3.456	2.075	0.150
0.505	1.853	0.150
0.909	3.955	0.150
3.373	2.807	0.150
0.034	0.787	0.150
1.197	2.833	0.150
0.066	3.570	0.150
0.629	0.720	0.150
2.386	2.808	0.150
2.504	2.125	0.150
1.529	3.952	0.150
3.065	0.417	0.150
1.845	2.235	0.150
2.746	2.501	0.150
3.956	3.055	0.150
3.146	3.063	0.150
3.337	0.567	0.150
3.233	3.912	0.150
0.168	3.250	0.150
1.011	0.906	0.150
2.928	1.786	0.150
3.868	1.888	0.150
1.612	0.259	0.150
2.866	1.108	0.150
3.287	0.912	0.150
2.557	1.061	0.150
0.612	2.755	0.150
3.263	1.801	0.150
1.693	1.733	0.150
1.320	3.705	0.150
0.037	1.840	0.150
2.429	3.721	0.150
2.509	0.297	0.150
0.920	0.044	0.150
3.781	2.378	0.150
3.677	3.827	0.150
0.378	0.887	0.150
2.961	2.196	0.150
1.344	1.715	0.150
3.749	0.437	0.150
3.469	3.500	0.150
0.464	3.024	0.150
0.659	3.509	0.150
3.302	2.349	0.150
1.273	2.365	0.150
0.109	3.893	0.150
0.937	2.665	0.150
2.133	1.554	0.150
1.213	3.188	0.150
1.787	0.731	0.150
1.672	1.357	0.150
0.465	3.906	0.150
2.234	0.144	0.150
3.936	0.691	0.150
0.098	0.212	0.150
2.937	0.813	0.150
2.812	3.853	0.150
3.896	2.731	0.150
2.458	3.374	0.150
2.833	3.126	0.150
1.306	0.690	0.150
2.337	0.837	0.150
1.520	0.914	0.150
3.501	1.168	0.150
1.849	2.802	0.150
3.176	1.507	0.150
3.614	3.209	0.150
2.008	2.532	0.150
0.433	2.280	0.150
0.957	2.149	0.150
2.007	0.497	0.150
2.908	3.487	0.150
0.131	1.323	0.150
0.328	1.551	0.150
0.718	3.205	0.150
3.995	1.019	0.150
3.685	0.073	0.150
2.097	1.906	0.150
1.041	1.841	0.150
1.948	1.098	0.150
3.051	2.757	0.150
0.650	1.151	0.150
3.320	0.202	0.150
2.140	3.351	0.150
2.767	0.543	0.150
3.842	1.320	0.150
0.960	0.496	0.150
3.613	0.867	0.150
1.145	1.363	0.150
2.397	1.709	0.150
2.824	0.184	0.150
1.044	3.560	0.150
3.658	1.596	0.150
1.513	2.066	0.150
0.540	0.039	0.150
0.056	2.158	0.150
1.666	3.093	0.150
2.420	2.509	0.150
2.258	1.217	0.150
3.935	3.982	0.150
3.969	1.593	0.150
0.119	2.807	0.150
2.712	2.848	0.150
2.125	3.766	0.150
1.869	0.012	0.150
