3.689	3.240	0.125
3.799	1.223	0.125
2.305	1.352	0.125
0.189	3.097	0.125
2.960	3.838	0.125
1.255	2.510	0.125
2.625	0.737	0.125
1.863	3.858	0.125
2.129	2.895	0.125
2.232	2.387	0.125
2.759	2.757	0.125
3.656	0.581	0.125
1.526	3.693	0.125
0.600	0.229	0.125
2.405	2.925	0.125
2.803	0.366	0.125
0.334	1.501	0.125
2.255	2.653	0.125
3.619	2.548	0.125
3.008	2.598	0.125
0.519	2.584	0.125
1.949	0.882	0.125
1.102	2.944	0.125
1.324	1.766	0.125
1.349	0.046	0.125
3.436	1.537	0.125
3.639	3.872	0.125
3.081	3.567	0.125
1.216	0.364	0.125
0.060	2.377	0.125
3.307	2.887	0.125
3.302	0.991	0.125
2.478	2.451	0.125
0.288	1.038	0.125
3.714	2.135	0.125
2.139	0.020	0.125
1.745	0.634	0.125
3.309	3.421	0.125
3.009	2.964	0.125
2.408	3.957	0.125
0.359	1.864	0.125
0.748	1.645	0.125
3.345	2.194	0.125
0.825	2.488	0.125
1.901	1.670	0.125
0.960	3.337	0.125
2.675	2.176	0.125
2.065	1.280	0.125
1.609	1.905	0.125
1.409	1.237	0.125
0.063	3.902	0.125
3.929	3.949	0.125
0.256	2.670	0.125
1.705	0.163	0.125
2.132	3.700	0.125
3.732	0.340	0.125
3.185	0.566	0.125
0.210	0.484	0.125
0.946	3.815	0.125
0.920	1.872	0.125
1.819	3.458	0.125
1.813	2.460	0.125
3.794	2.795	0.125
0.205	0.117	0.125
1.704	2.153	0.125
0.966	1.065	0.125
1.222	3.235	0.125
0.837	1.356	0.125
2.198	0.549	0.125
2.416	0.234	0.125
3.117	1.263	0.125
2.563	3.365	0.125
2.570	3.722	0.125
3.671	1.654	0.125
1.908	3.042	0.125
0.839	0.665	0.125
3.901	1.812	0.125
3.315	0.276	0.125
2.961	1.538	0.125
2.374	1.986	0.125
0.906	0.385	0.125
3.224	1.914	0.125
0.206	0.768	0.125
2.845	1.105	0.125
3.165	0.063	0.125
2.008	2.016	0.125
3.933	2.321	0.125
2.175	3.324	0.125
1.318	0.651	0.125
3.546	3.621	0.125
0.649	1.959	0.125
1.049	2.697	0.125
3.094	3.215	0.125
1.617	3.955	0.125
1.987	0.395	0.125
1.516	3.216	0.125
1.198	1.459	0.125
2.821	3.413	0.125
2.582	0.988	0.125
2.961	2.240	0.125
0.010	1.827	0.125
0.091	3.460	0.125
3.639	0.012	0.125
2.934	1.853	0.125
1.125	2.120	0.125
1.236	3.495	0.125
0.715	3.205	0.125
0.544	3.780	0.125
0.201	2.097	0.125
0.342	3.981	0.125
2.637	1.614	0.125
1.721	1.413	0.125
0.464	2.961	0.125
2.607	1.259	0.125
3.558	1.090	0.125
1.217	1.073	0.125
0.522	0.743	0.125
3.870	3.488	0.125
1.596	0.950	0.125
0.541	1.182	0.125
1.467	1.488	0.125
3.307	3.780	0.125
2.283	1.692	0.125
2.351	0.843	0.125
3.983	0.660	0.125
0.744	2.795	0.125
0.055	1.175	0.125
0.015	0.326	0.125
3.407	3.129	0.125
3.929	0.171	0.125
0.436	3.497	0.125
