3.088	2.639	0.250
3.043	1.577	0.250
1.869	3.419	0.250
3.690	0.404	0.250
0.194	1.975	0.250
2.322	1.135	0.250
1.038	0.413	0.250
3.825	2.865	0.250
2.288	3.858	0.250
1.771	2.582	0.250
3.334	3.895	0.250
3.601	2.369	0.250
1.704	1.857	0.250
1.979	0.752	0.250
0.492	3.936	0.250
0.022	0.906	0.250
2.578	2.406	0.250
0.829	1.549	0.250
3.380	1.136	0.250
3.910	3.410	0.250
1.263	2.312	0.250
0.695	2.490	0.250
2.242	0.193	0.250
0.243	3.238	0.250
1.417	1.403	0.250
3.826	1.607	0.250
1.256	3.957	0.250
3.118	3.391	0.250
0.557	0.726	0.250
2.402	3.149	0.250
0.174	0.097	0.250
0.946	3.003	0.250
2.722	0.712	0.250
3.934	0.971	0.250
2.198	1.679	0.250
0.936	3.540	0.250
1.574	0.383	0.250
1.115	0.962	0.250
3.237	0.075	0.250
0.021	2.490	0.250
0.122	1.414	0.250
