1.030	0.778	0.125
3.657	2.016	0.125
3.793	3.450	0.125
2.805	2.751	0.125
0.620	1.418	0.125
3.542	3.041	0.125
0.544	3.738	0.125
2.170	3.297	0.125
0.460	0.296	0.125
2.535	2.732	0.125
3.027	3.242	0.125
3.532	2.533	0.125
1.819	3.930	0.125
2.555	0.613	0.125
2.064	0.126	0.125
1.651	2.740	0.125
2.167	0.489	0.125
2.527	3.177	0.125
2.866	1.658	0.125
0.795	2.347	0.125
1.091	2.626	0.125
0.178	2.177	0.125
0.101	0.350	0.125
3.854	0.161	0.125
3.526	0.355	0.125
3.558	0.012	0.125
0.419	2.557	0.125
0.162	3.036	0.125
1.862	1.845	0.125
1.102	1.639	0.125
3.410	1.609	0.125
0.564	3.323	0.125
3.163	0.747	0.125
1.850	1.462	0.125
3.262	3.763	0.125
2.580	1.680	0.125
1.434	1.068	0.125
1.105	1.116	0.125
0.253	1.213	0.125
2.919	0.394	0.125
2.724	3.516	0.125
2.885	1.325	0.125
1.030	2.016	0.125
0.054	1.414	0.125
2.397	1.035	0.125
2.458	1.284	0.125
3.325	1.969	0.125
2.089	3.776	0.125
0.332	1.965	0.125
3.066	3.992	0.125
3.753	2.801	0.125
3.435	3.569	0.125
3.671	3.836	0.125
2.377	1.838	0.125
1.748	0.507	0.125
3.191	3.434	0.125
3.220	2.688	0.125
3.464	1.117	0.125
3.757	2.421	0.125
1.668	2.261	0.125
2.213	2.752	0.125
2.097	2.447	0.125
1.548	1.885	0.125
3.516	3.331	0.125
0.070	0.017	0.125
3.242	0.131	0.125
