2.44212	1.56688	0.18789

1.63043	0.150269	0.218421

0.0875786	2.95398	0.195151

3.42021	0.146759	0.241155

0.22216	0.602374	0.206921

2.17643	1.31991	0.112913

1.69895	2.46735	0.185982

3.5555	2.07983	0.277703

1.97128	2.42596	0.215902

3.95273	1.28403	0.194404

0.274871	1.36626	0.0488987

3.27373	2.13886	0.253869

2.85722	3.67829	0.0759296

1.20014	3.70472	0.219094

1.44423	2.14757	0.200528

2.07019	3.11039	0.207346

1.94309	1.50004	0.141361

2.9488	1.27642	0.135591

2.01953	0.338636	0.206154

0.320458	3.88328	0.239521

3.5481	2.28105	0.147766

1.66043	1.88865	0.159009

1.38246	0.742035	0.142323

3.45155	3.72085	0.249433

2.00341	3.79416	0.0533707

1.81738	0.890168	0.211211

1.97215	0.685657	0.113564

3.83123	1.46174	0.120839

3.67167	1.87348	0.192999

3.41911	1.855	0.252251

