0.092	3.180	0.125
2.442	3.969	0.125
1.712	1.289	0.125
1.683	1.757	0.125
3.240	2.256	0.125
1.897	3.454	0.125
0.870	2.258	0.125
1.717	3.798	0.125
0.253	1.894	0.125
0.735	2.801	0.125
1.947	0.529	0.125
0.248	0.356	0.125
3.612	0.448	0.125
1.271	0.070	0.125
0.705	0.217	0.125
2.652	2.988	0.125
2.466	1.273	0.125
0.544	0.630	0.125
3.561	3.625	0.125
2.383	0.864	0.125
3.930	2.162	0.125
2.478	0.609	0.125
3.952	1.227	0.125
1.438	1.865	0.125
2.463	2.068	0.125
0.888	3.740	0.125
3.144	3.139	0.125
0.229	3.505	0.125
0.826	1.232	0.125
2.669	1.020	0.125
2.182	1.635	0.125
3.835	0.157	0.125
2.840	3.830	0.125
